Filename, Percentage Available, Total Days, Available Rows
ASN00043008_precipitation.csv, 8.07, 100017, 8069
ASN00043009_precipitation.csv, 83.05, 45626, 37893
ASN00043012_precipitation.csv, 70.40, 43920, 30918
ASN00043015_precipitation.csv, 36.01, 100017, 36021
ASN00043020_precipitation.csv, 49.84, 100017, 49844
ASN00043026_precipitation.csv, 29.43, 100017, 29432
ASN00043029_precipitation.csv, 65.45, 46102, 30172
ASN00043030_precipitation.csv, 86.05, 44408, 38214
ASN00043033_precipitation.csv, 5.82, 99927, 5815
ASN00043034_precipitation.csv, 95.62, 42490, 40629
ASN00043035_precipitation.csv, 50.00, 100017, 50010
ASN00043038_precipitation.csv, 42.71, 100017, 42717
ASN00043039_precipitation.csv, 84.27, 43313, 36502
ASN00043041_precipitation.csv, 5.85, 100017, 5850
ASN00043043_precipitation.csv, 46.97, 100017, 46974
ASN00043051_precipitation.csv, 8.14, 100017, 8140
ASN00043052_precipitation.csv, 26.02, 100017, 26023
ASN00043054_precipitation.csv, 7.24, 100017, 7238
ASN00043060_precipitation.csv, 20.56, 100017, 20561
ASN00043061_precipitation.csv, 19.56, 99895, 19535
ASN00043071_precipitation.csv, 8.10, 100017, 8105
ASN00043080_precipitation.csv, 23.30, 100017, 23308
ASN00043091_precipitation.csv, 13.94, 100017, 13941
ASN00043095_precipitation.csv, 19.16, 100017, 19168
ASN00043097_precipitation.csv, 5.40, 96023, 5189
ASN00043099_precipitation.csv, 11.16, 100017, 11159
ASN00043100_precipitation.csv, 5.91, 100017, 5912
ASN00043101_precipitation.csv, 8.09, 100017, 8090
ASN00043102_precipitation.csv, 8.07, 100017, 8073
ASN00043105_precipitation.csv, 7.39, 100017, 7395
ASN00043106_precipitation.csv, 11.81, 100017, 11808
ASN00043108_precipitation.csv, 7.93, 100017, 7927
ASN00043109_precipitation.csv, 9.86, 100306, 9891
ASN00043112_precipitation.csv, 9.39, 100017, 9387
ASN00044001_precipitation.csv, 38.17, 100017, 38176
ASN00044002_precipitation.csv, 98.21, 46889, 46049
ASN00044004_precipitation.csv, 92.12, 53814, 49574
ASN00044006_precipitation.csv, 68.81, 44743, 30786
ASN00044007_precipitation.csv, 96.26, 44315, 42658
ASN00044009_precipitation.csv, 86.63, 42003, 36386
ASN00044010_precipitation.csv, 49.42, 100017, 49431
ASN00044012_precipitation.csv, 93.51, 44679, 41778
ASN00044013_precipitation.csv, 20.00, 100017, 20007
ASN00044016_precipitation.csv, 86.85, 43464, 37749
ASN00044021_precipitation.csv, 29.97, 100306, 30065
ASN00044025_precipitation.csv, 85.28, 48637, 41476
ASN00044026_precipitation.csv, 50.50, 100017, 50513
ASN00044029_precipitation.csv, 24.41, 100017, 24416
ASN00044030_precipitation.csv, 96.90, 44323, 42949
ASN00044031_precipitation.csv, 82.05, 51160, 41979
ASN00044032_precipitation.csv, 98.48, 40845, 40223
ASN00044034_precipitation.csv, 85.36, 42550, 36320
ASN00044038_precipitation.csv, 31.56, 100017, 31567
ASN00044040_precipitation.csv, 48.81, 100017, 48823
ASN00044041_precipitation.csv, 72.80, 41822, 30447
ASN00044042_precipitation.csv, 90.26, 44103, 39807
ASN00044044_precipitation.csv, 32.66, 100017, 32669
ASN00044045_precipitation.csv, 35.43, 100017, 35438
ASN00044047_precipitation.csv, 37.89, 100017, 37901
ASN00044050_precipitation.csv, 48.49, 99824, 48408
ASN00044052_precipitation.csv, 69.32, 46477, 32218
ASN00044054_precipitation.csv, 39.37, 100017, 39377
ASN00044056_precipitation.csv, 37.97, 100017, 37976
ASN00044057_precipitation.csv, 38.46, 100017, 38469
ASN00044059_precipitation.csv, 75.64, 46044, 34827
ASN00044062_precipitation.csv, 38.55, 100017, 38560
ASN00044063_precipitation.csv, 76.12, 43829, 33362
ASN00044065_precipitation.csv, 74.32, 46751, 34747
ASN00044067_precipitation.csv, 82.04, 41363, 33933
ASN00044068_precipitation.csv, 26.10, 100017, 26104
ASN00044070_precipitation.csv, 40.39, 100017, 40395
ASN00044075_precipitation.csv, 36.46, 100016, 36465
ASN00044078_precipitation.csv, 80.79, 41910, 33861
ASN00044079_precipitation.csv, 25.14, 100017, 25148
ASN00044111_precipitation.csv, 20.73, 100017, 20738
ASN00044137_precipitation.csv, 24.55, 100017, 24556
ASN00044142_precipitation.csv, 20.93, 100017, 20935
ASN00044143_precipitation.csv, 6.84, 100017, 6840
ASN00044150_precipitation.csv, 29.46, 100017, 29463
ASN00044153_precipitation.csv, 8.32, 100017, 8317
ASN00044154_precipitation.csv, 24.96, 100017, 24960
ASN00044166_precipitation.csv, 45.84, 99956, 45819
ASN00044168_precipitation.csv, 39.37, 100017, 39378
ASN00044174_precipitation.csv, 17.63, 100017, 17634
ASN00044178_precipitation.csv, 44.33, 44165, 19579
ASN00044181_precipitation.csv, 48.95, 100017, 48956
ASN00044190_precipitation.csv, 15.13, 100017, 15132
ASN00044208_precipitation.csv, 9.41, 100017, 9411
ASN00044211_precipitation.csv, 8.20, 100017, 8202
ASN00044212_precipitation.csv, 6.35, 100017, 6354
ASN00044223_precipitation.csv, 7.34, 100017, 7346
ASN00045003_precipitation.csv, 43.86, 100017, 43864
ASN00045004_precipitation.csv, 89.11, 40907, 36452
ASN00045005_precipitation.csv, 73.14, 47450, 34706
ASN00045006_precipitation.csv, 91.14, 42523, 38756
ASN00045009_precipitation.csv, 8.13, 100017, 8131
ASN00045010_precipitation.csv, 65.87, 49323, 32489
ASN00045011_precipitation.csv, 79.07, 47601, 37639
ASN00045014_precipitation.csv, 86.22, 48881, 42146
ASN00045015_precipitation.csv, 37.79, 100017, 37799
ASN00045017_precipitation.csv, 95.81, 45777, 43857
ASN00045018_precipitation.csv, 85.14, 42292, 36006
ASN00045022_precipitation.csv, 27.88, 100017, 27880
ASN00045024_precipitation.csv, 47.84, 44836, 21450
ASN00045025_precipitation.csv, 9.29, 100306, 9323
ASN00045029_precipitation.csv, 20.95, 100017, 20953
ASN00045051_precipitation.csv, 84.33, 42642, 35962
ASN00045057_precipitation.csv, 5.20, 100017, 5201
ASN00046003_precipitation.csv, 96.32, 47725, 45970
ASN00046006_precipitation.csv, 29.71, 100017, 29712
ASN00046012_precipitation.csv, 8.84, 100017, 8844
ASN00046015_precipitation.csv, 46.51, 100017, 46520
ASN00046018_precipitation.csv, 89.15, 48382, 43131
ASN00046020_precipitation.csv, 69.38, 41119, 28527
ASN00046022_precipitation.csv, 49.68, 100017, 49689
ASN00046029_precipitation.csv, 82.90, 41457, 34368
ASN00046033_precipitation.csv, 39.49, 42123, 16633
ASN00046034_precipitation.csv, 58.63, 50677, 29712
ASN00046037_precipitation.csv, 97.27, 47512, 46215
ASN00046038_precipitation.csv, 89.34, 46355, 41414
ASN00046039_precipitation.csv, 61.37, 44679, 27418
ASN00046042_precipitation.csv, 99.02, 40542, 40143
ASN00046043_precipitation.csv, 52.31, 100017, 52319
ASN00046052_precipitation.csv, 24.24, 100017, 24246
ASN00046079_precipitation.csv, 52.87, 46386, 24525
ASN00046091_precipitation.csv, 47.63, 41669, 19846
ASN00046094_precipitation.csv, 80.60, 47816, 38540
ASN00046115_precipitation.csv, 15.38, 100017, 15379
ASN00046124_precipitation.csv, 11.42, 100017, 11418
ASN00046126_precipitation.csv, 9.47, 100017, 9472
ASN00046128_precipitation.csv, 7.04, 100017, 7042
ASN00046129_precipitation.csv, 6.80, 100017, 6801
ASN00046130_precipitation.csv, 5.45, 100017, 5451
ASN00046131_precipitation.csv, 4.51, 100045, 4511
ASN00047000_precipitation.csv, 50.16, 100017, 50169
ASN00047005_precipitation.csv, 92.74, 47847, 44375
ASN00047007_precipitation.csv, 94.87, 46385, 44007
ASN00047008_precipitation.csv, 86.33, 49520, 42750
ASN00047013_precipitation.csv, 47.90, 100017, 47911
ASN00047014_precipitation.csv, 99.08, 41515, 41131
ASN00047016_precipitation.csv, 37.31, 100017, 37318
ASN00047019_precipitation.csv, 52.19, 100017, 52196
ASN00047020_precipitation.csv, 91.71, 48815, 44768
ASN00047022_precipitation.csv, 41.04, 100017, 41049
ASN00047024_precipitation.csv, 92.27, 49339, 45523
ASN00047029_precipitation.csv, 49.91, 100017, 49916
ASN00047031_precipitation.csv, 96.56, 48457, 46788
ASN00047033_precipitation.csv, 51.85, 100017, 51858
ASN00047037_precipitation.csv, 99.60, 40237, 40076
ASN00047039_precipitation.csv, 92.80, 40231, 37333
ASN00047040_precipitation.csv, 35.23, 100017, 35239
ASN00047043_precipitation.csv, 92.44, 44314, 40962
ASN00047046_precipitation.csv, 36.07, 100017, 36079
ASN00047048_precipitation.csv, 22.22, 100017, 22228
ASN00047053_precipitation.csv, 53.11, 100017, 53121
ASN00047056_precipitation.csv, 7.17, 100017, 7168
ASN00047058_precipitation.csv, 22.68, 100017, 22688
ASN00047062_precipitation.csv, 50.41, 47604, 23996
ASN00047078_precipitation.csv, 8.12, 100017, 8121
ASN00047079_precipitation.csv, 26.75, 41007, 10970
ASN00047093_precipitation.csv, 25.98, 100045, 25989
ASN00047104_precipitation.csv, 9.82, 100017, 9819
ASN00047105_precipitation.csv, 6.52, 100017, 6518
ASN00047106_precipitation.csv, 9.66, 100017, 9658
ASN00047107_precipitation.csv, 9.48, 100045, 9482
ASN00048004_precipitation.csv, 92.35, 49034, 45284
ASN00048006_precipitation.csv, 42.08, 100017, 42083
ASN00048009_precipitation.csv, 89.66, 41696, 37383
ASN00048011_precipitation.csv, 72.80, 49276, 35875
ASN00048013_precipitation.csv, 98.93, 45809, 45321
ASN00048014_precipitation.csv, 85.93, 54209, 46580
ASN00048015_precipitation.csv, 51.43, 100003, 51435
ASN00048018_precipitation.csv, 38.49, 100017, 38496
ASN00048020_precipitation.csv, 92.81, 46426, 43087
ASN00048021_precipitation.csv, 92.61, 42771, 39612
ASN00048022_precipitation.csv, 99.02, 40693, 40296
ASN00048025_precipitation.csv, 40.53, 100017, 40532
ASN00048027_precipitation.csv, 22.78, 100307, 22850
ASN00048031_precipitation.csv, 49.67, 100017, 49677
ASN00048034_precipitation.csv, 44.81, 100017, 44817
ASN00048036_precipitation.csv, 98.81, 47817, 47250
ASN00048038_precipitation.csv, 37.68, 100017, 37690
ASN00048039_precipitation.csv, 96.99, 45909, 44527
ASN00048042_precipitation.csv, 95.95, 41698, 40011
ASN00048046_precipitation.csv, 85.71, 45899, 39340
ASN00048047_precipitation.csv, 79.70, 51499, 41043
ASN00048053_precipitation.csv, 97.86, 46111, 45122
ASN00048054_precipitation.csv, 83.71, 45807, 38343
ASN00048057_precipitation.csv, 89.87, 50158, 45077
ASN00048059_precipitation.csv, 79.45, 40938, 32524
ASN00048072_precipitation.csv, 93.07, 47847, 44532
ASN00048073_precipitation.csv, 95.45, 45336, 43274
ASN00048074_precipitation.csv, 91.80, 49339, 45292
ASN00048075_precipitation.csv, 68.14, 50403, 34347
ASN00048079_precipitation.csv, 49.30, 100017, 49310
ASN00048082_precipitation.csv, 90.85, 45565, 41397
ASN00048084_precipitation.csv, 77.44, 41853, 32412
ASN00048087_precipitation.csv, 92.18, 42398, 39081
ASN00048115_precipitation.csv, 37.45, 100017, 37453
ASN00048143_precipitation.csv, 61.81, 41467, 25631
ASN00048168_precipitation.csv, 49.33, 100017, 49336
ASN00048194_precipitation.csv, 52.97, 41046, 21741
ASN00048237_precipitation.csv, 10.43, 100017, 10435
ASN00048238_precipitation.csv, 9.61, 100017, 9608
ASN00048243_precipitation.csv, 9.79, 100017, 9792
ASN00048245_precipitation.csv, 8.91, 100017, 8915
ASN00049000_precipitation.csv, 8.64, 100017, 8642
ASN00049002_precipitation.csv, 52.17, 100017, 52174
ASN00049004_precipitation.csv, 89.81, 48029, 43134
ASN00049008_precipitation.csv, 95.88, 54086, 51859
ASN00049010_precipitation.csv, 61.62, 46478, 28639
ASN00049012_precipitation.csv, 94.39, 45016, 42490
ASN00049019_precipitation.csv, 97.74, 48027, 46940
ASN00049021_precipitation.csv, 93.17, 48943, 45601
ASN00049030_precipitation.csv, 51.55, 45204, 23302
ASN00049032_precipitation.csv, 83.38, 45321, 37790
ASN00049036_precipitation.csv, 95.46, 44986, 42943
ASN00049037_precipitation.csv, 95.88, 42853, 41088
ASN00049045_precipitation.csv, 29.69, 100017, 29700
ASN00049049_precipitation.csv, 48.85, 100017, 48863
ASN00049055_precipitation.csv, 36.30, 100017, 36303
ASN00049056_precipitation.csv, 71.55, 40116, 28704
ASN00049057_precipitation.csv, 23.63, 100017, 23637
ASN00049061_precipitation.csv, 7.08, 100017, 7080
ASN00049063_precipitation.csv, 5.49, 100017, 5488
ASN00049084_precipitation.csv, 15.62, 40846, 6380
ASN00049092_precipitation.csv, 8.06, 100016, 8057
ASN00049103_precipitation.csv, 18.11, 100017, 18115
ASN00049105_precipitation.csv, 18.41, 100017, 18415
ASN00049117_precipitation.csv, 20.70, 100017, 20702
ASN00049132_precipitation.csv, 6.74, 100017, 6745
ASN00049133_precipitation.csv, 6.60, 100044, 6601
ASN00050004_precipitation.csv, 85.91, 45137, 38775
ASN00050007_precipitation.csv, 86.15, 50769, 43738
ASN00050008_precipitation.csv, 45.90, 100017, 45912
ASN00050010_precipitation.csv, 28.61, 100017, 28612
ASN00050011_precipitation.csv, 49.21, 100017, 49214
ASN00050014_precipitation.csv, 49.37, 100017, 49376
ASN00050016_precipitation.csv, 94.26, 51318, 48370
ASN00050017_precipitation.csv, 9.10, 100017, 9100
ASN00050018_precipitation.csv, 93.90, 49167, 46169
ASN00050020_precipitation.csv, 93.33, 49156, 45877
ASN00050028_precipitation.csv, 96.88, 49885, 48329
ASN00050031_precipitation.csv, 48.41, 100017, 48415
ASN00050034_precipitation.csv, 94.17, 48576, 45744
ASN00050035_precipitation.csv, 32.28, 100017, 32284
ASN00050036_precipitation.csv, 41.79, 100017, 41801
ASN00050037_precipitation.csv, 37.98, 100017, 37991
ASN00050039_precipitation.csv, 38.93, 100017, 38938
ASN00050040_precipitation.csv, 83.93, 45949, 38563
ASN00050045_precipitation.csv, 45.37, 100017, 45378
ASN00050052_precipitation.csv, 25.04, 100017, 25042
ASN00050108_precipitation.csv, 20.50, 100017, 20501
ASN00050110_precipitation.csv, 23.06, 100017, 23062
ASN00050117_precipitation.csv, 18.63, 100017, 18637
ASN00050119_precipitation.csv, 23.33, 100017, 23331
ASN00050125_precipitation.csv, 16.96, 100017, 16960
ASN00050137_precipitation.csv, 10.48, 100017, 10479
ASN00050139_precipitation.csv, 15.74, 100017, 15746
ASN00050142_precipitation.csv, 6.56, 100017, 6557
ASN00051001_precipitation.csv, 97.49, 44680, 43558
ASN00051004_precipitation.csv, 82.43, 50220, 41395
ASN00051005_precipitation.csv, 87.15, 50584, 44084
ASN00051007_precipitation.csv, 89.77, 41181, 36970
ASN00051008_precipitation.csv, 45.17, 100017, 45182
ASN00051010_precipitation.csv, 97.79, 48494, 47424
ASN00051013_precipitation.csv, 95.65, 41454, 39651
ASN00051018_precipitation.csv, 46.45, 100017, 46461
ASN00051020_precipitation.csv, 91.75, 45233, 41501
ASN00051022_precipitation.csv, 97.45, 46720, 45530
ASN00051025_precipitation.csv, 91.57, 50616, 46348
ASN00051026_precipitation.csv, 98.99, 43190, 42754
ASN00051030_precipitation.csv, 94.07, 42003, 39512
ASN00051031_precipitation.csv, 93.58, 48518, 45402
ASN00051033_precipitation.csv, 40.77, 100017, 40774
ASN00051034_precipitation.csv, 51.61, 100017, 51623
ASN00051037_precipitation.csv, 94.31, 45899, 43286
ASN00051038_precipitation.csv, 45.28, 100017, 45284
ASN00051039_precipitation.csv, 50.06, 100017, 50064
ASN00051042_precipitation.csv, 44.25, 100017, 44257
ASN00051044_precipitation.csv, 69.13, 47633, 32931
ASN00051049_precipitation.csv, 34.78, 100017, 34789
ASN00051054_precipitation.csv, 91.63, 48486, 44426
ASN00051057_precipitation.csv, 96.64, 49672, 48004
ASN00051066_precipitation.csv, 29.22, 100017, 29229
ASN00051072_precipitation.csv, 49.73, 42824, 21295
ASN00051088_precipitation.csv, 67.11, 47786, 32068
ASN00051122_precipitation.csv, 20.44, 100017, 20442
ASN00051133_precipitation.csv, 19.18, 100017, 19183
ASN00051160_precipitation.csv, 7.79, 100017, 7789
ASN00051161_precipitation.csv, 9.65, 100017, 9647
ASN00052003_precipitation.csv, 31.11, 100045, 31123
ASN00052008_precipitation.csv, 91.12, 44863, 40880
ASN00052016_precipitation.csv, 31.98, 100017, 31989
ASN00052019_precipitation.csv, 90.25, 50769, 45818
ASN00052020_precipitation.csv, 49.22, 100017, 49226
ASN00052021_precipitation.csv, 93.76, 42090, 39465
ASN00052023_precipitation.csv, 50.77, 100016, 50776
ASN00052026_precipitation.csv, 44.43, 100017, 44442
ASN00052033_precipitation.csv, 88.43, 45836, 40531
ASN00052038_precipitation.csv, 37.53, 45168, 16951
ASN00052067_precipitation.csv, 19.70, 100017, 19705
ASN00052074_precipitation.csv, 15.15, 100017, 15151
ASN00052088_precipitation.csv, 11.14, 100017, 11143
ASN00053001_precipitation.csv, 95.01, 50374, 47858
ASN00053002_precipitation.csv, 27.04, 99843, 27001
ASN00053003_precipitation.csv, 38.38, 100017, 38389
ASN00053004_precipitation.csv, 96.00, 42884, 41170
ASN00053011_precipitation.csv, 41.12, 100017, 41124
ASN00053018_precipitation.csv, 39.77, 100017, 39774
ASN00053026_precipitation.csv, 33.43, 100017, 33437
ASN00053030_precipitation.csv, 68.20, 46386, 31636
ASN00053033_precipitation.csv, 37.19, 100017, 37193
ASN00053034_precipitation.csv, 99.74, 48515, 48388
ASN00053035_precipitation.csv, 42.70, 100017, 42712
ASN00053041_precipitation.csv, 43.42, 100017, 43430
ASN00053044_precipitation.csv, 50.39, 100017, 50402
ASN00053070_precipitation.csv, 16.05, 100017, 16053
ASN00053073_precipitation.csv, 20.82, 100017, 20828
ASN00053081_precipitation.csv, 19.06, 100017, 19064
ASN00053085_precipitation.csv, 19.92, 100017, 19922
ASN00053108_precipitation.csv, 8.46, 100017, 8462
ASN00053114_precipitation.csv, 4.48, 100017, 4480
ASN00053115_precipitation.csv, 10.60, 100305, 10632
ASN00054000_precipitation.csv, 35.15, 100017, 35152
ASN00054003_precipitation.csv, 51.83, 100017, 51840
ASN00054004_precipitation.csv, 49.75, 100017, 49762
ASN00054007_precipitation.csv, 81.23, 50548, 41061
ASN00054012_precipitation.csv, 92.83, 42673, 39612
ASN00054013_precipitation.csv, 31.81, 100017, 31818
ASN00054016_precipitation.csv, 33.54, 100017, 33547
ASN00054017_precipitation.csv, 94.91, 48026, 45583
ASN00054021_precipitation.csv, 43.89, 100017, 43899
ASN00054023_precipitation.csv, 93.97, 41424, 38928
ASN00054027_precipitation.csv, 36.03, 100017, 36036
ASN00054029_precipitation.csv, 51.62, 100015, 51628
ASN00054032_precipitation.csv, 43.22, 100017, 43225
ASN00054035_precipitation.csv, 97.25, 45410, 44163
ASN00054036_precipitation.csv, 51.90, 47408, 24605
ASN00054038_precipitation.csv, 8.19, 100017, 8187
ASN00054039_precipitation.csv, 40.17, 100017, 40180
ASN00054043_precipitation.csv, 24.36, 100017, 24363
ASN00054046_precipitation.csv, 23.73, 100017, 23734
ASN00054049_precipitation.csv, 31.84, 100017, 31841
ASN00054073_precipitation.csv, 23.90, 100017, 23906
ASN00054074_precipitation.csv, 23.95, 100017, 23957
ASN00054076_precipitation.csv, 7.03, 100017, 7033
ASN00054078_precipitation.csv, 23.87, 100017, 23873
ASN00054102_precipitation.csv, 21.57, 100017, 21577
ASN00054104_precipitation.csv, 18.33, 100015, 18335
ASN00054114_precipitation.csv, 21.16, 100017, 21166
ASN00054117_precipitation.csv, 20.37, 100017, 20371
ASN00054120_precipitation.csv, 94.23, 51773, 48788
ASN00054124_precipitation.csv, 20.77, 100017, 20772
ASN00054125_precipitation.csv, 19.69, 100017, 19695
ASN00054128_precipitation.csv, 19.91, 100017, 19910
ASN00054141_precipitation.csv, 4.39, 100016, 4388
ASN00054146_precipitation.csv, 3.63, 100007, 3634
ASN00054149_precipitation.csv, 9.85, 100017, 9850
ASN00054153_precipitation.csv, 11.25, 98093, 11031
ASN00055000_precipitation.csv, 43.09, 100017, 43094
ASN00055002_precipitation.csv, 48.49, 100017, 48495
ASN00055003_precipitation.csv, 48.16, 100017, 48171
ASN00055004_precipitation.csv, 94.96, 49755, 47249
ASN00055006_precipitation.csv, 48.71, 100017, 48715
ASN00055007_precipitation.csv, 96.98, 50566, 49041
ASN00055008_precipitation.csv, 86.81, 48000, 41667
ASN00055014_precipitation.csv, 39.43, 100017, 39438
ASN00055016_precipitation.csv, 24.46, 100017, 24469
ASN00055017_precipitation.csv, 90.59, 47770, 43274
ASN00055018_precipitation.csv, 88.74, 49308, 43758
ASN00055023_precipitation.csv, 96.92, 52344, 50732
ASN00055024_precipitation.csv, 26.61, 100017, 26619
ASN00055026_precipitation.csv, 16.21, 100017, 16211
ASN00055031_precipitation.csv, 94.82, 48814, 46286
ASN00055034_precipitation.csv, 88.47, 45837, 40550
ASN00055037_precipitation.csv, 98.22, 46051, 45231
ASN00055038_precipitation.csv, 85.54, 43690, 37371
ASN00055041_precipitation.csv, 42.60, 100017, 42606
ASN00055044_precipitation.csv, 41.73, 100017, 41738
