Iteration,Run,CDF_Threshold,k,sigma,Rounding,Real_Threshold,SigLevel,Studentized_Residuals,SR_Time,Langousis_Min1,Langousis_Min2,Langousis_Min3,Langousis_Time,Anderson_Darling,AD_Time,Cramer_Von_Mises,CVM_Time
3326,5,0.999,0.05,1,1,3.09023230616781,0.05,2.4,0.5057548,NaN,NaN,NaN,0.0028391,1.7,0.1664382,1.7,0.163662
3327,5,0.999,0.05,1,2,3.09023230616781,0.01,2.06,0.6753728,2.3547995186502,NaN,NaN,0.087592,1.45,1.4488581,1.45,1.4340591
3328,5,0.999,0.05,1,2,3.09023230616781,0.05,2.43,0.8025546,2.3547995186502,NaN,NaN,0.0802205,1.45,1.5387558,1.45,1.421946
3329,5,0.999,0.05,1,3,3.09023230616781,0.01,1.208,1.910408,1.17289768704035,1.47989460537049,2.38732797022117,24.1325516,1.384,13.8958219,1.384,13.9348877
3330,5,0.999,0.05,1,3,3.09023230616781,0.05,1.208,1.9264617,1.17289768704035,1.47989460537049,2.38732797022117,24.5578259,1.384,13.9532026,1.384,13.8891572
3331,6,0.999,0.05,1,1,3.09023230616781,0.01,2,0.2312458,1.15832739486132,NaN,NaN,0.0052647,1.8,0.1729595,1.8,0.168166
3332,6,0.999,0.05,1,1,3.09023230616781,0.05,2.2,0.3740084,1.15832739486132,NaN,NaN,0.0050551,1.8,0.1706319,1.8,0.1701828
3333,6,0.999,0.05,1,2,3.09023230616781,0.01,2.09,0.4650315,1.09798673771771,2.49549417977305,2.75591272488886,0.0697214,1.67,1.6070526,1.67,1.5717159
3334,6,0.999,0.05,1,2,3.09023230616781,0.05,2.09,0.4542571,1.09798673771771,2.49549417977305,2.75591272488886,0.0844579,1.67,1.5927463,1.67,1.5677541
3335,6,0.999,0.05,1,3,3.09023230616781,0.01,0.692,1.3007005,1.09264543618719,2.48242021956139,NaN,24.0578349,1.518,14.6225603,1.518,14.7381562
3336,6,0.999,0.05,1,3,3.09023230616781,0.05,1.237,2.1308312,1.09264543618719,2.48242021956139,NaN,24.3446698,1.518,15.262575,1.518,14.6068975
3337,7,0.999,0.05,1,1,3.09023230616781,0.01,0.8,0.0992318,NaN,NaN,NaN,0.0028749,2.2,0.2028676,2.2,0.1988142
3338,7,0.999,0.05,1,1,3.09023230616781,0.05,1.5,0.1808635,NaN,NaN,NaN,0.0028528,2.2,0.2012763,2.2,0.1977952
3339,7,0.999,0.05,1,2,3.09023230616781,0.01,1.58,0.4685025,NaN,NaN,NaN,0.0905028,1.87,1.7196173,1.87,1.7453583
3340,7,0.999,0.05,1,2,3.09023230616781,0.05,1.58,0.5065883,NaN,NaN,NaN,0.0888075,1.87,1.7148961,1.87,1.8015191
3341,7,0.999,0.05,1,3,3.09023230616781,0.01,0.776,1.34136,1.84203228492348,NaN,NaN,25.8383092,1.85,16.7913989,1.85,16.4404208
3342,7,0.999,0.05,1,3,3.09023230616781,0.05,0.776,1.3293689,1.84203228492348,NaN,NaN,25.4285321,1.85,16.6693355,1.85,16.3016316
3343,8,0.999,0.05,1,1,3.09023230616781,0.01,1.4,0.1832921,NaN,NaN,NaN,0.002678,2.2,0.2020186,2.2,0.2010755
3344,8,0.999,0.05,1,1,3.09023230616781,0.05,1.4,0.1804976,NaN,NaN,NaN,0.0028186,2.2,0.1984245,2.2,0.1983225
3345,8,0.999,0.05,1,2,3.09023230616781,0.01,1.43,0.4723394,NaN,NaN,NaN,0.0839405,1.79,1.6811049,1.79,1.6719414
3346,8,0.999,0.05,1,2,3.09023230616781,0.05,1.43,0.471624,NaN,NaN,NaN,0.0901982,1.79,1.6866371,1.79,1.6971154
3347,8,0.999,0.05,1,3,3.09023230616781,0.01,0.89,1.2511823,1.45859120737075,1.9348089375106,2.89518026693388,23.6085485,1.724,16.4717606,1.724,16.0885491
3348,8,0.999,0.05,1,3,3.09023230616781,0.05,0.89,1.3050111,1.45859120737075,1.9348089375106,2.89518026693388,23.9321903,1.724,15.921078,1.724,16.3773005
3349,9,0.999,0.05,1,1,3.09023230616781,0.01,1.5,0.2857734,NaN,NaN,NaN,0.0029113,1.7,0.1655404,1.7,0.1627804
3350,9,0.999,0.05,1,1,3.09023230616781,0.05,2.2,0.3805398,NaN,NaN,NaN,0.0029122,1.7,0.164588,1.7,0.1620286
3351,9,0.999,0.05,1,2,3.09023230616781,0.01,1.43,0.3600924,1.56056602045345,2.17010291585286,2.6430810022339,0.0866844,1.39,1.3899624,1.39,1.3855276
3352,9,0.999,0.05,1,2,3.09023230616781,0.05,1.43,0.3446417,1.56056602045345,2.17010291585286,2.6430810022339,0.0962052,1.39,1.371573,1.39,1.3934139
3353,9,0.999,0.05,1,3,3.09023230616781,0.01,1.165,2.1102276,1.49600714832548,2.15813090148392,2.65277127353705,24.9380852,1.378,13.7273455,1.378,14.2574277
3354,9,0.999,0.05,1,3,3.09023230616781,0.05,1.165,2.1013056,1.49600714832548,2.15813090148392,2.65277127353705,24.8129335,1.378,13.6875504,1.378,13.721596
3355,10,0.999,0.05,1,1,3.09023230616781,0.01,1.7,0.1876765,NaN,NaN,NaN,0.0026078,2.1,0.201686,2.1,0.198032
3356,10,0.999,0.05,1,1,3.09023230616781,0.05,1.7,0.1857406,NaN,NaN,NaN,0.0030857,2.1,0.201528,2.1,0.2446564
3357,10,0.999,0.05,1,2,3.09023230616781,0.01,1.39,0.5559147,2.49151266154824,NaN,NaN,0.0897711,1.87,1.9669309,1.87,1.904218
3358,10,0.999,0.05,1,2,3.09023230616781,0.05,1.39,0.4773563,2.49151266154824,NaN,NaN,0.0687949,1.87,1.7454658,1.87,1.7683089
3359,10,0.999,0.05,1,3,3.09023230616781,0.01,1.387,1.9727553,1.36555230889941,1.74219945650233,2.52761226983932,24.1754785,1.803,16.4732449,1.803,16.7344718
3360,10,0.999,0.05,1,3,3.09023230616781,0.05,1.387,2.0473942,1.36555230889941,1.74219945650233,2.52761226983932,24.6312399,1.803,16.4504458,1.803,16.4664481
3361,1,0.999,0.05,2,1,3.09023230616781,0.01,1.9,0.3735266,2.15909233184089,NaN,NaN,0.0050496,1.6,0.1516326,1.6,0.1495267
3362,1,0.999,0.05,2,1,3.09023230616781,0.05,2.2,0.515308,2.15909233184089,NaN,NaN,0.0049711,1.7,0.1577467,1.6,0.1504587
3363,1,0.999,0.05,2,2,3.09023230616781,0.01,1.94,0.6760491,2.23284900686993,NaN,NaN,0.08619,1.1,1.1303002,1.08,1.2680461
3364,1,0.999,0.05,2,2,3.09023230616781,0.05,1.94,0.7665302,2.23284900686993,NaN,NaN,0.1001752,1.55,1.4772319,1.1,1.2419588
3365,1,0.999,0.05,2,3,3.09023230616781,0.01,1.438,1.8791109,1.45046548873882,2.23327426374034,NaN,23.9455828,1.096,11.2147608,1.087,11.1527598
3366,1,0.999,0.05,2,3,3.09023230616781,0.05,1.438,1.8887355,1.45046548873882,2.23327426374034,NaN,24.0791458,1.267,12.2603125,1.101,11.2661169
3367,2,0.999,0.05,2,1,3.09023230616781,0.01,2,0.3049861,NaN,NaN,NaN,0.0027478,1.5,0.1456174,1.4,0.1489383
3368,2,0.999,0.05,2,1,3.09023230616781,0.05,2,0.3053598,NaN,NaN,NaN,0.0026673,1.5,0.1466476,1.5,0.1443764
3369,2,0.999,0.05,2,2,3.09023230616781,0.01,1.66,0.4672506,2.58530572919563,NaN,NaN,0.0867131,1.16,1.2065546,1.16,1.2109008
3370,2,0.999,0.05,2,2,3.09023230616781,0.05,1.66,0.4819641,2.58530572919563,NaN,NaN,0.0876326,1.26,1.2646888,1.24,1.2598718
3371,2,0.999,0.05,2,3,3.09023230616781,0.01,1.047,2.0902177,1.81834006115493,2.57030301055232,NaN,25.1082663,1.162,11.9923041,1.164,12.0620299
3372,2,0.999,0.05,2,3,3.09023230616781,0.05,1.663,2.6375821,1.81834006115493,2.57030301055232,NaN,25.0863985,1.242,12.9296812,1.24,12.4899565
3373,3,0.999,0.05,2,1,3.09023230616781,0.01,0.9,0.0937469,1.27316005765666,NaN,NaN,0.0050262,2.2,0.197837,2.2,0.2088446
3374,3,0.999,0.05,2,1,3.09023230616781,0.05,0.9,0.0843993,1.27316005765666,NaN,NaN,0.0046663,2.2,0.2023381,2.2,0.2001644
3375,3,0.999,0.05,2,2,3.09023230616781,0.01,0.94,0.2420254,1.21504186881908,1.78639331485253,NaN,0.0754548,1.86,1.7301627,1.86,1.7351175
3376,3,0.999,0.05,2,2,3.09023230616781,0.05,0.94,0.2373067,1.21504186881908,1.78639331485253,NaN,0.0667175,1.86,1.7156031,1.86,1.729092
3377,3,0.999,0.05,2,3,3.09023230616781,0.01,0.951,1.3023055,1.20752287057227,1.77480231333239,2.27370302098261,24.1145958,1.849,16.892746,1.849,16.9369793
3378,3,0.999,0.05,2,3,3.09023230616781,0.05,0.951,1.2847533,1.20752287057227,1.77480231333239,2.27370302098261,23.8660787,1.849,16.7484999,1.849,17.0924685
3379,4,0.999,0.05,2,1,3.09023230616781,0.01,2,0.3395385,2.16658109173209,NaN,NaN,0.0053731,1.5,0.1500739,1.5,0.1509158
3380,4,0.999,0.05,2,1,3.09023230616781,0.05,2,0.3490585,2.16658109173209,NaN,NaN,0.0050927,1.6,0.1542414,1.6,0.1537755
3381,4,0.999,0.05,2,2,3.09023230616781,0.01,1.91,0.702099,2.30586760549572,NaN,NaN,0.0863209,1.2,1.2262092,1.2,1.2162872
3382,4,0.999,0.05,2,2,3.09023230616781,0.05,1.91,0.6906211,2.30586760549572,NaN,NaN,0.0888053,1.2,1.2061773,1.2,1.2167087
3383,4,0.999,0.05,2,3,3.09023230616781,0.01,1.397,2.0242514,2.33701494750427,NaN,NaN,24.2592302,1.167,11.9274178,1.195,12.4902132
3384,4,0.999,0.05,2,3,3.09023230616781,0.05,1.397,2.044742,2.33701494750427,NaN,NaN,24.4729928,1.198,12.0716053,1.198,12.0241879
3385,5,0.999,0.05,2,1,3.09023230616781,0.01,1.4,0.2385188,NaN,NaN,NaN,0.0025047,1.5,0.1465634,1.5,0.1444802
3386,5,0.999,0.05,2,1,3.09023230616781,0.05,1.4,0.234874,NaN,NaN,NaN,0.0025386,1.6,0.1539712,1.5,0.1439716
3387,5,0.999,0.05,2,2,3.09023230616781,0.01,1.5,0.4638277,2.50431190439226,NaN,NaN,0.0887607,1.19,1.2115532,1.16,1.168297
3388,5,0.999,0.05,2,2,3.09023230616781,0.05,1.5,0.4760513,2.50431190439226,NaN,NaN,0.0758873,1.23,1.2393372,1.19,1.1985336
3389,5,0.999,0.05,2,3,3.09023230616781,0.01,0.863,1.3174707,1.63150639394257,2.00018674112614,2.5031165839221,24.6751011,1.19,11.9998379,1.166,11.7571728
3390,5,0.999,0.05,2,3,3.09023230616781,0.05,0.863,1.3095223,1.63150639394257,2.00018674112614,2.5031165839221,24.6114825,1.228,12.1371958,1.19,11.8921679
3391,6,0.999,0.05,2,1,3.09023230616781,0.01,1.9,0.3305368,2.31087624388865,NaN,NaN,0.004702,1.5,0.1508947,1.6,0.1525561
3392,6,0.999,0.05,2,1,3.09023230616781,0.05,2.3,0.4642947,2.31087624388865,NaN,NaN,0.004952,1.6,0.1586168,1.6,0.1573142
3393,6,0.999,0.05,2,2,3.09023230616781,0.01,1.61,0.4818929,2.34681024062973,NaN,NaN,0.0817483,1.15,1.1973401,1.14,1.2043944
3394,6,0.999,0.05,2,2,3.09023230616781,0.05,1.61,0.4867972,2.34681024062973,NaN,NaN,0.0844495,1.23,1.2491083,1.23,1.2393383
3395,6,0.999,0.05,2,3,3.09023230616781,0.01,0.852,1.3260487,1.05454717943172,2.34905390200411,NaN,25.1274929,1.15,12.5504906,1.15,12.0081547
3396,6,0.999,0.05,2,3,3.09023230616781,0.05,0.852,1.3301626,1.05454717943172,2.34905390200411,NaN,25.0219836,1.234,12.466266,1.234,13.0185189
3397,7,0.999,0.05,2,1,3.09023230616781,0.01,2.2,0.4155723,2.441287375311,NaN,NaN,0.0058012,1.5,0.1493597,1.5,0.1439924
3398,7,0.999,0.05,2,1,3.09023230616781,0.05,2.2,0.4272872,2.441287375311,NaN,NaN,0.0052732,1.5,0.1446468,1.5,0.1403855
3399,7,0.999,0.05,2,2,3.09023230616781,0.01,1.86,0.690006,2.49152450143506,NaN,NaN,0.0833,1.19,1.2191367,1.19,1.2611268
3400,7,0.999,0.05,2,2,3.09023230616781,0.05,1.86,0.6844048,2.49152450143506,NaN,NaN,0.0807089,1.26,1.3100821,1.26,1.2794753
3401,7,0.999,0.05,2,3,3.09023230616781,0.01,1.154,2.0829137,1.16195235245193,1.9504453258447,2.51673841559367,26.3613681,1.199,12.3124384,1.199,12.8513383
3402,7,0.999,0.05,2,3,3.09023230616781,0.05,1.154,2.0621833,1.16195235245193,1.9504453258447,2.51673841559367,26.4021609,1.201,12.2208852,1.254,12.5622392
3403,8,0.999,0.05,2,1,3.09023230616781,0.01,2.1,0.3303715,NaN,NaN,NaN,0.0030565,1.5,0.1448454,1.5,0.1411801
3404,8,0.999,0.05,2,1,3.09023230616781,0.05,2.8,0.5757171,NaN,NaN,NaN,0.0030218,1.5,0.1429737,1.5,0.1382615
3405,8,0.999,0.05,2,2,3.09023230616781,0.01,1.64,0.712657,2.74862204165128,NaN,NaN,0.0899459,1.17,1.145914,1.16,1.1348903
3406,8,0.999,0.05,2,2,3.09023230616781,0.05,1.64,0.7133156,2.74862204165128,NaN,NaN,0.0930805,1.17,1.1424723,1.17,1.2754774
3407,8,0.999,0.05,2,3,3.09023230616781,0.01,1.196,2.2241238,1.799337473469,2.71121984986275,NaN,24.9965949,1.165,11.3815068,1.165,11.3476904
3408,8,0.999,0.05,2,3,3.09023230616781,0.05,1.196,2.1078883,1.799337473469,2.71121984986275,NaN,24.8826268,1.171,11.369674,1.166,11.361094
3409,9,0.999,0.05,2,1,3.09023230616781,0.01,0.8,0.1038713,NaN,NaN,NaN,0.0026536,1.4,0.1437689,1.4,0.1396613
3410,9,0.999,0.05,2,1,3.09023230616781,0.05,0.8,0.1048223,NaN,NaN,NaN,0.0030838,1.5,0.1450946,1.5,0.1469555
3411,9,0.999,0.05,2,2,3.09023230616781,0.01,1.14,0.4849557,1.55113865808731,NaN,NaN,0.082191,1.26,1.2498508,1.26,1.2460278
3412,9,0.999,0.05,2,2,3.09023230616781,0.05,1.14,0.4751243,1.55113865808731,NaN,NaN,0.0849568,1.26,1.2543057,1.26,1.2346039
3413,9,0.999,0.05,2,3,3.09023230616781,0.01,0.675,1.3144601,1.49127572998912,2.10101315682218,NaN,25.2164383,1.262,12.2789712,1.262,12.1205749
3414,9,0.999,0.05,2,3,3.09023230616781,0.05,0.675,1.3262122,1.49127572998912,2.10101315682218,NaN,24.888658,1.263,12.2845789,1.263,12.5284289
3415,10,0.999,0.05,2,1,3.09023230616781,0.01,1.7,0.3343187,NaN,NaN,NaN,0.0028686,1.4,0.1407901,1.4,0.1383382
3416,10,0.999,0.05,2,1,3.09023230616781,0.05,1.7,0.3178993,NaN,NaN,NaN,0.0027746,1.5,0.1436191,1.5,0.1579834
3417,10,0.999,0.05,2,2,3.09023230616781,0.01,1.2,0.4646445,2.60854798906816,NaN,NaN,0.0679904,1.22,1.2089359,1.21,1.1895456
3418,10,0.999,0.05,2,2,3.09023230616781,0.05,1.2,0.4623224,2.60854798906816,NaN,NaN,0.0881672,1.22,1.2445135,1.22,1.2099886
3419,10,0.999,0.05,2,3,3.09023230616781,0.01,1.17,1.9397895,1.18423841734735,1.79973602168869,2.60856189776334,23.2762966,1.216,11.8503243,1.203,12.101736
3420,10,0.999,0.05,2,3,3.09023230616781,0.05,1.17,2.0358819,1.18423841734735,1.79973602168869,2.60856189776334,23.4665043,1.22,11.9478635,1.218,11.8635616
3421,1,0.999,0.1,0.5,1,3.09023230616781,0.01,1.4,0.1979535,NaN,NaN,NaN,0.0029902,3.3,0.2758401,3.3,0.2556235
3422,1,0.999,0.1,0.5,1,3.09023230616781,0.05,1.4,0.1961531,NaN,NaN,NaN,0.0026418,3.3,0.2491596,3.3,0.2512596
3423,1,0.999,0.1,0.5,2,3.09023230616781,0.01,1.46,0.4806591,2.20993459437146,NaN,NaN,0.0865043,3.27,2.2292579,3.27,2.3031163
3424,1,0.999,0.1,0.5,2,3.09023230616781,0.05,1.46,0.4736042,2.20993459437146,NaN,NaN,0.0956996,3.27,2.2650504,3.27,2.3008274
3425,1,0.999,0.1,0.5,3,3.09023230616781,0.01,1.462,2.0806702,1.53406144088242,2.13841824556393,2.25490557080347,24.4153165,3.271,18.5470418,3.271,18.6292929
3426,1,0.999,0.1,0.5,3,3.09023230616781,0.05,1.462,1.934453,1.53406144088242,2.13841824556393,2.25490557080347,24.1455004,3.271,18.4579033,3.271,18.6133843
3427,2,0.999,0.1,0.5,1,3.09023230616781,0.01,0.9,0.1126708,NaN,NaN,NaN,0.0027164,3.4,0.2481528,3.4,0.2480405
3428,2,0.999,0.1,0.5,1,3.09023230616781,0.05,0.9,0.1097196,NaN,NaN,NaN,0.0029868,3.4,0.247753,3.4,0.2492624
3429,2,0.999,0.1,0.5,2,3.09023230616781,0.01,0.77,0.2635517,2.13805444295694,NaN,NaN,0.0954811,3.39,2.2286484,3.39,2.4329176
3430,2,0.999,0.1,0.5,2,3.09023230616781,0.05,1.75,0.4277508,2.13805444295694,NaN,NaN,0.0775333,3.39,2.4588769,3.39,2.3176326
3431,2,0.999,0.1,0.5,3,3.09023230616781,0.01,0.774,1.3185552,0.953678280054104,1.67697806788237,2.1368004971006,25.3164724,3.391,18.2632735,3.391,18.6962412
3432,2,0.999,0.1,0.5,3,3.09023230616781,0.05,1.583,1.5894671,0.953678280054104,1.67697806788237,2.1368004971006,25.2203248,3.391,18.3061437,3.391,18.633119
3433,3,0.999,0.1,0.5,1,3.09023230616781,0.01,0.9,0.1064858,NaN,NaN,NaN,0.0026629,3.3,0.2799987,3.3,0.2797069
3434,3,0.999,0.1,0.5,1,3.09023230616781,0.05,1.3,0.2316882,NaN,NaN,NaN,0.0029397,3.3,0.2982939,3.3,0.2692699
3435,3,0.999,0.1,0.5,2,3.09023230616781,0.01,0.85,0.246201,1.32225138579689,2.40456682970096,NaN,0.0897852,3.27,2.2699841,3.27,2.2524005
3436,3,0.999,0.1,0.5,2,3.09023230616781,0.05,1.37,0.3502675,1.32225138579689,2.40456682970096,NaN,0.0934967,3.27,2.247828,3.27,2.2726572
3437,3,0.999,0.1,0.5,3,3.09023230616781,0.01,0.848,1.3413305,1.30075753446729,2.38132843937781,NaN,24.53799,3.266,18.3313283,3.266,18.7770307
3438,3,0.999,0.1,0.5,3,3.09023230616781,0.05,1.369,1.9238431,1.30075753446729,2.38132843937781,NaN,24.609171,3.266,18.4120245,3.266,18.8526449
3439,4,0.999,0.1,0.5,1,3.09023230616781,0.01,1.5,0.2330793,NaN,NaN,NaN,0.0029895,1.9,0.1776611,1.9,0.1724096
3440,4,0.999,0.1,0.5,1,3.09023230616781,0.05,2.2,0.3206056,NaN,NaN,NaN,0.003184,1.9,0.1791227,1.9,0.1772047
3441,4,0.999,0.1,0.5,2,3.09023230616781,0.01,1.48,0.3615894,2.71508062467098,NaN,NaN,0.074438,1.46,1.4503619,1.46,1.4591864
3442,4,0.999,0.1,0.5,2,3.09023230616781,0.05,1.48,0.373835,2.71508062467098,NaN,NaN,0.0697042,1.46,1.4546751,1.46,1.4521017
3443,4,0.999,0.1,0.5,3,3.09023230616781,0.01,0.962,1.3482012,1.4788533781856,1.81576814898351,2.11025275351592,26.0296827,1.441,14.2809466,1.441,14.9232638
3444,4,0.999,0.1,0.5,3,3.09023230616781,0.05,1.49,1.9842448,1.4788533781856,1.81576814898351,2.11025275351592,25.8241797,1.441,14.3754903,1.441,14.3701517
3445,5,0.999,0.1,0.5,1,3.09023230616781,0.01,1.7,0.1737599,NaN,NaN,NaN,0.002735,2,0.1841162,2,0.1815678
3446,5,0.999,0.1,0.5,1,3.09023230616781,0.05,1.7,0.1672765,NaN,NaN,NaN,0.0026869,2,0.1912685,2,0.1867224
3447,5,0.999,0.1,0.5,2,3.09023230616781,0.01,1.62,0.4796118,2.67360984868438,NaN,NaN,0.1125844,1.72,1.7711714,1.72,1.8204997
3448,5,0.999,0.1,0.5,2,3.09023230616781,0.05,1.62,0.5195311,2.67360984868438,NaN,NaN,0.080774,1.72,1.6990942,1.72,1.6326693
3449,5,0.999,0.1,0.5,3,3.09023230616781,0.01,0.895,1.3308182,2.02958632493623,2.66769294307508,NaN,25.4188971,1.699,15.7492838,1.699,15.6515936
3450,5,0.999,0.1,0.5,3,3.09023230616781,0.05,0.895,1.4511265,2.02958632493623,2.66769294307508,NaN,24.8324051,1.699,15.6806868,1.699,15.7332757
3451,6,0.999,0.1,0.5,1,3.09023230616781,0.01,1.7,0.2215767,NaN,NaN,NaN,0.0033997,3.6,0.2569002,3.6,0.2532365
3452,6,0.999,0.1,0.5,1,3.09023230616781,0.05,1.7,0.221074,NaN,NaN,NaN,0.0040574,3.6,0.2532753,3.6,0.2596078
3453,6,0.999,0.1,0.5,2,3.09023230616781,0.01,1.07,0.2499794,1.82278201951638,2.29428484952477,NaN,0.0864749,1.72,1.6456767,1.72,1.6614875
3454,6,0.999,0.1,0.5,2,3.09023230616781,0.05,1.43,0.3567168,1.82278201951638,2.29428484952477,NaN,0.0911399,1.72,1.6371666,1.72,1.8391203
3455,6,0.999,0.1,0.5,3,3.09023230616781,0.01,1.429,1.9525672,1.4066619690994,1.76424496314543,2.28738853130878,25.0485923,1.699,15.9557493,1.699,15.992426
3456,6,0.999,0.1,0.5,3,3.09023230616781,0.05,1.429,1.8674678,1.4066619690994,1.76424496314543,2.28738853130878,24.9744981,1.699,16.1182962,1.699,16.030665
3457,7,0.999,0.1,0.5,1,3.09023230616781,0.01,1,0.0887106,NaN,NaN,NaN,0.0026154,3.2,0.2416862,3.2,0.240849
3458,7,0.999,0.1,0.5,1,3.09023230616781,0.05,1.3,0.2407172,NaN,NaN,NaN,0.0025272,3.2,0.2497807,3.2,0.2383185
3459,7,0.999,0.1,0.5,2,3.09023230616781,0.01,1.36,0.3740007,1.33448580008291,2.27190070246941,NaN,0.0922623,2.02,1.8042554,2.02,1.8203397
3460,7,0.999,0.1,0.5,2,3.09023230616781,0.05,1.36,0.3688245,1.33448580008291,2.27190070246941,NaN,0.0925589,2.02,1.8107024,2.02,1.8156681
3461,7,0.999,0.1,0.5,3,3.09023230616781,0.01,1.313,1.9549562,1.27374298781401,1.58602118201827,2.06461791570016,24.2471837,2.017,16.8881838,2.017,16.9590843
3462,7,0.999,0.1,0.5,3,3.09023230616781,0.05,1.313,1.916667,1.27374298781401,1.58602118201827,2.06461791570016,24.6482635,2.017,17.031331,2.017,16.9232165
3463,8,0.999,0.1,0.5,1,3.09023230616781,0.01,1,0.1045235,1.74093561768415,NaN,NaN,0.0049278,3.1,0.2521716,3.1,0.2427075
3464,8,0.999,0.1,0.5,1,3.09023230616781,0.05,1.7,0.2409865,1.74093561768415,NaN,NaN,0.0047143,3.1,0.2409254,3.1,0.2421492
3465,8,0.999,0.1,0.5,2,3.09023230616781,0.01,1.11,0.2567737,1.74947461115064,2.37063229102996,NaN,0.0875364,3.13,2.2296461,3.13,2.2193962
3466,8,0.999,0.1,0.5,2,3.09023230616781,0.05,1.7,0.4131611,1.74947461115064,2.37063229102996,NaN,0.0799716,3.13,2.2253867,3.13,2.2599843
3467,8,0.999,0.1,0.5,3,3.09023230616781,0.01,1.39,1.8360377,1.71843162410744,1.92353937351553,2.37740859632194,23.0375577,3.131,18.3239661,3.131,18.3591321
3468,8,0.999,0.1,0.5,3,3.09023230616781,0.05,1.39,1.8225331,1.71843162410744,1.92353937351553,2.37740859632194,23.1559811,3.131,18.3272719,3.131,18.2789495
3469,9,0.999,0.1,0.5,1,3.09023230616781,0.01,1.1,0.0891366,1.76002394096553,NaN,NaN,0.0061742,3.4,0.2526711,3.4,0.2492476
3470,9,0.999,0.1,0.5,1,3.09023230616781,0.05,1.1,0.0895172,1.76002394096553,NaN,NaN,0.0052724,3.4,0.2538754,3.4,0.2574324
3471,9,0.999,0.1,0.5,2,3.09023230616781,0.01,1.14,0.2439865,1.33501893982238,1.6815476870712,2.48560651659496,0.0770193,3.42,2.2996153,3.42,2.2726787
3472,9,0.999,0.1,0.5,2,3.09023230616781,0.05,1.14,0.2424206,1.33501893982238,1.6815476870712,2.48560651659496,0.1007123,3.42,2.2621075,3.42,2.2839546
3473,9,0.999,0.1,0.5,3,3.09023230616781,0.01,1.148,1.37172,1.29094481039851,1.65990789101042,2.19972644181834,24.7507428,3.416,18.6322119,3.416,18.636754
3474,9,0.999,0.1,0.5,3,3.09023230616781,0.05,1.148,1.3050579,1.29094481039851,1.65990789101042,2.19972644181834,24.8981311,3.416,18.6059124,3.416,18.6540856
3475,10,0.999,0.1,0.5,1,3.09023230616781,0.01,0.8,0.1143123,1.26872619259383,NaN,NaN,0.0046415,3.3,0.2480197,3.3,0.2558578
3476,10,0.999,0.1,0.5,1,3.09023230616781,0.05,0.8,0.1072865,1.26872619259383,NaN,NaN,0.0049258,3.3,0.2430462,3.3,0.2459352
3477,10,0.999,0.1,0.5,2,3.09023230616781,0.01,0.88,0.2386978,1.28925656731227,NaN,NaN,0.0947734,2.23,1.9035959,2.23,1.943004
3478,10,0.999,0.1,0.5,2,3.09023230616781,0.05,0.88,0.3009059,1.28925656731227,NaN,NaN,0.1004123,2.23,2.0759484,2.23,2.0571804
3479,10,0.999,0.1,0.5,3,3.09023230616781,0.01,0.742,1.2983005,1.31753287140649,2.28770773346534,NaN,24.0118655,2.209,17.166332,2.209,17.1518945
3480,10,0.999,0.1,0.5,3,3.09023230616781,0.05,1.494,2.0449911,1.31753287140649,2.28770773346534,NaN,24.530085,2.209,17.1351167,2.209,17.1297113
3481,1,0.999,0.1,1,1,3.09023230616781,0.01,1.3,0.22209,NaN,NaN,NaN,0.002861,2,0.1840327,2,0.1943055
3482,1,0.999,0.1,1,1,3.09023230616781,0.05,1.3,0.2217174,NaN,NaN,NaN,0.0031557,2,0.1884155,2,0.1899037
3483,1,0.999,0.1,1,2,3.09023230616781,0.01,1.61,0.410798,2.50600003936714,NaN,NaN,0.0839672,1.57,1.5211669,1.57,1.5154511
3484,1,0.999,0.1,1,2,3.09023230616781,0.05,1.61,0.4159405,2.50600003936714,NaN,NaN,0.0836463,1.57,1.6862294,1.57,1.7779635
3485,1,0.999,0.1,1,3,3.09023230616781,0.01,1.34,1.9979324,2.09284452365157,2.48542003982336,2.68411397784866,23.6363157,1.476,14.794681,1.476,14.769589
3486,1,0.999,0.1,1,3,3.09023230616781,0.05,1.34,1.8886179,2.09284452365157,2.48542003982336,2.68411397784866,23.8606002,1.476,14.614435,1.476,14.703442
3487,2,0.999,0.1,1,1,3.09023230616781,0.01,0.9,0.095622,1.4645652589708,NaN,NaN,0.0052877,2.2,0.204489,2.2,0.205561
3488,2,0.999,0.1,1,1,3.09023230616781,0.05,1.4,0.2066185,1.4645652589708,NaN,NaN,0.0057763,2.2,0.2016429,2.2,0.2002747
3489,2,0.999,0.1,1,2,3.09023230616781,0.01,0.92,0.2424857,1.46900660729344,2.640239697581,NaN,0.0835887,2.05,1.8785368,2.05,1.8685702
3490,2,0.999,0.1,1,2,3.09023230616781,0.05,0.92,0.2359824,1.46900660729344,2.640239697581,NaN,0.0847274,2.05,1.8865585,2.05,1.89247
3491,2,0.999,0.1,1,3,3.09023230616781,0.01,0.88,1.268466,1.45567451365179,2.2397272049747,2.62115862162918,23.8806306,1.952,17.4212863,1.952,17.3876182
3492,2,0.999,0.1,1,3,3.09023230616781,0.05,0.88,1.2726584,1.45567451365179,2.2397272049747,2.62115862162918,23.8177675,1.952,17.4771237,1.952,17.4566199
